DEPARTURES_PERFORMED,ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST
1.00,14893,SMF,14771,SFO
1.00,14893,SMF,14771,SFO
1.00,14893,SMF,14771,SFO
1.00,14893,SMF,14771,SFO
1.00,14893,SMF,14771,SFO
1.00,14893,SMF,14771,SFO
1.00,14893,SMF,14771,SFO
1.00,14893,SMF,14771,SFO
1.00,14893,SMF,14771,SFO
1.00,14893,SMF,14771,SFO
1.00,14893,SMF,14771,SFO
1.00,14893,SMF,14771,SFO
1.00,14893,SMF,14771,SFO
1.00,14893,SMF,14869,SLC
1.00,14893,SMF,14869,SLC
1.00,14893,SMF,14869,SLC
1.00,14893,SMF,14869,SLC
1.00,14893,SMF,14869,SLC
1.00,14893,SMF,14869,SLC
1.00,14893,SMF,14869,SLC
1.00,14893,SMF,14869,SLC
1.00,14893,SMF,14869,SLC
1.00,14893,SMF,14869,SLC
1.00,14893,SMF,14869,SLC
1.00,14893,SMF,14869,SLC
1.00,14893,SMF,14869,SLC
1.00,14893,SMF,14869,SLC
1.00,14893,SMF,14869,SLC
1.00,14898,SMO,14679,SAN
1.00,14905,SMX,13487,MSP
1.00,14905,SMX,14771,SFO
1.00,14908,SNA,10397,ATL
1.00,14908,SNA,10423,AUS
1.00,14908,SNA,10423,AUS
1.00,14908,SNA,10423,AUS
1.00,14908,SNA,10423,AUS
1.00,14908,SNA,10423,AUS
1.00,14908,SNA,10423,AUS
1.00,14908,SNA,10423,AUS
1.00,14908,SNA,11057,CLT
1.00,14908,SNA,11057,CLT
1.00,14908,SNA,11057,CLT
1.00,14908,SNA,11057,CLT
1.00,14908,SNA,11057,CLT
1.00,14908,SNA,11057,CLT
1.00,14908,SNA,11292,DEN
1.00,14908,SNA,11292,DEN
1.00,14908,SNA,11292,DEN
1.00,14908,SNA,11292,DEN
1.00,14908,SNA,11292,DEN
1.00,14908,SNA,11292,DEN
1.00,14908,SNA,11292,DEN
1.00,14908,SNA,11292,DEN
1.00,14908,SNA,11292,DEN
1.00,14908,SNA,11292,DEN
1.00,14908,SNA,11292,DEN
1.00,14908,SNA,11292,DEN
1.00,14908,SNA,11292,DEN
1.00,14908,SNA,11292,DEN
1.00,14908,SNA,11292,DEN
1.00,14908,SNA,11292,DEN
1.00,14908,SNA,11292,DEN
1.00,14908,SNA,11292,DEN
1.00,14908,SNA,11298,DFW
1.00,14908,SNA,11298,DFW
1.00,14908,SNA,11298,DFW
1.00,14908,SNA,11433,DTW
1.00,14908,SNA,11618,EWR
1.00,14908,SNA,11618,EWR
1.00,14908,SNA,11618,EWR
1.00,14908,SNA,11618,EWR
1.00,14908,SNA,11618,EWR
1.00,14908,SNA,11618,EWR
1.00,14908,SNA,12266,IAH
1.00,14908,SNA,12266,IAH
1.00,14908,SNA,12266,IAH
1.00,14908,SNA,12266,IAH
1.00,14908,SNA,12892,LAX
1.00,14908,SNA,12892,LAX
1.00,14908,SNA,12892,LAX
1.00,14908,SNA,12892,LAX
1.00,14908,SNA,12892,LAX
1.00,14908,SNA,12892,LAX
1.00,14908,SNA,12892,LAX
1.00,14908,SNA,12892,LAX
1.00,14908,SNA,12892,LAX
1.00,14908,SNA,12892,LAX
1.00,14908,SNA,13487,MSP
1.00,14908,SNA,13487,MSP
1.00,14908,SNA,13930,ORD
1.00,14908,SNA,13930,ORD
1.00,14908,SNA,13930,ORD
1.00,14908,SNA,13930,ORD
1.00,14908,SNA,13930,ORD
1.00,14908,SNA,13930,ORD
1.00,14908,SNA,13930,ORD
1.00,14908,SNA,14057,PDX
1.00,14908,SNA,14057,PDX
1.00,14908,SNA,14057,PDX
1.00,14908,SNA,14057,PDX
1.00,14908,SNA,14057,PDX
1.00,14908,SNA,14057,PDX
1.00,14908,SNA,14057,PDX
1.00,14908,SNA,14107,PHX
1.00,14908,SNA,14107,PHX
1.00,14908,SNA,14107,PHX
1.00,14908,SNA,14107,PHX
1.00,14908,SNA,14107,PHX
1.00,14908,SNA,14107,PHX
1.00,14908,SNA,14107,PHX
1.00,14908,SNA,14107,PHX
1.00,14908,SNA,14107,PHX
1.00,14908,SNA,14107,PHX
1.00,14908,SNA,14107,PHX
1.00,14908,SNA,14107,PHX
1.00,14908,SNA,14107,PHX
1.00,14908,SNA,14107,PHX
1.00,14908,SNA,14107,PHX
1.00,14908,SNA,14107,PHX
1.00,14908,SNA,14107,PHX
1.00,14908,SNA,14107,PHX
1.00,14908,SNA,14107,PHX
1.00,14908,SNA,14679,SAN
1.00,14908,SNA,14679,SAN
1.00,14908,SNA,14679,SAN
1.00,14908,SNA,14747,SEA
1.00,14908,SNA,14747,SEA
1.00,14908,SNA,14747,SEA
1.00,14908,SNA,14747,SEA
1.00,14908,SNA,14747,SEA
1.00,14908,SNA,14747,SEA
1.00,14908,SNA,14747,SEA
1.00,14908,SNA,14747,SEA
1.00,14908,SNA,14771,SFO
1.00,14908,SNA,14771,SFO
1.00,14908,SNA,14771,SFO
1.00,14908,SNA,14771,SFO
1.00,14908,SNA,14771,SFO
1.00,14908,SNA,14771,SFO
1.00,14908,SNA,14771,SFO
1.00,14908,SNA,14771,SFO
1.00,14908,SNA,14771,SFO
1.00,14908,SNA,14771,SFO
1.00,14908,SNA,14771,SFO
1.00,14908,SNA,14771,SFO
1.00,14908,SNA,14869,SLC
1.00,14908,SNA,14869,SLC
1.00,14908,SNA,14869,SLC
1.00,14908,SNA,14869,SLC
1.00,14908,SNA,14869,SLC
1.00,14908,SNA,14869,SLC
1.00,14908,SNA,14869,SLC
1.00,14908,SNA,14869,SLC
1.00,14908,SNA,14869,SLC
1.00,14908,SNA,14869,SLC
1.00,14908,SNA,14869,SLC
1.00,14908,SNA,14869,SLC
1.00,14943,SOW,14107,PHX
1.00,14943,SOW,14107,PHX
1.00,14943,SOW,14107,PHX
1.00,14943,SOW,14107,PHX
1.00,14943,SOW,14107,PHX
1.00,14943,SOW,14107,PHX
1.00,14943,SOW,14107,PHX
1.00,14952,SPI,11433,DTW
1.00,14952,SPI,13487,MSP
1.00,14952,SPI,13487,MSP
1.00,14952,SPI,13487,MSP
1.00,14952,SPI,13930,ORD
1.00,14952,SPI,13930,ORD
1.00,14952,SPI,13930,ORD
1.00,14952,SPI,13930,ORD
1.00,14960,SPS,11298,DFW
1.00,14960,SPS,11298,DFW
1.00,14960,SPS,11298,DFW
1.00,14960,SPS,11298,DFW
1.00,14960,SPS,11298,DFW
1.00,14960,SPS,11298,DFW
1.00,14960,SPS,11298,DFW
1.00,14960,SPS,11298,DFW
1.00,14960,SPS,11298,DFW
1.00,14960,SPS,11298,DFW
1.00,14960,SPS,11298,DFW
1.00,14960,SPS,11298,DFW
1.00,14960,SPS,11298,DFW
1.00,14960,SPS,11298,DFW
1.00,14986,SRQ,10397,ATL
1.00,14986,SRQ,10397,ATL
1.00,14986,SRQ,10397,ATL
1.00,14986,SRQ,10397,ATL
1.00,14986,SRQ,10397,ATL
1.00,14986,SRQ,10397,ATL
1.00,14986,SRQ,10397,ATL
1.00,14986,SRQ,10397,ATL
1.00,14986,SRQ,10423,AUS
1.00,14986,SRQ,10713,BOI
1.00,14986,SRQ,11057,CLT
1.00,14986,SRQ,11057,CLT
1.00,14986,SRQ,11057,CLT
1.00,14986,SRQ,11057,CLT
1.00,14986,SRQ,11057,CLT
1.00,14986,SRQ,11057,CLT
1.00,14986,SRQ,11057,CLT
1.00,14986,SRQ,11057,CLT
1.00,14986,SRQ,11057,CLT
1.00,14986,SRQ,11057,CLT
1.00,14986,SRQ,11057,CLT
1.00,14986,SRQ,11292,DEN
1.00,14986,SRQ,11298,DFW
1.00,14986,SRQ,11298,DFW
1.00,14986,SRQ,11298,DFW
1.00,14986,SRQ,11298,DFW
1.00,14986,SRQ,11298,DFW
1.00,14986,SRQ,11298,DFW
1.00,14986,SRQ,11298,DFW
1.00,14986,SRQ,11298,DFW
1.00,14986,SRQ,11298,DFW
1.00,14986,SRQ,11298,DFW
1.00,14986,SRQ,11298,DFW
1.00,14986,SRQ,11298,DFW
1.00,14986,SRQ,11433,DTW
1.00,14986,SRQ,11433,DTW
1.00,14986,SRQ,11433,DTW
1.00,14986,SRQ,11433,DTW
1.00,14986,SRQ,11433,DTW
1.00,14986,SRQ,11618,EWR
1.00,14986,SRQ,11618,EWR
1.00,14986,SRQ,11618,EWR
1.00,14986,SRQ,12266,IAH
1.00,14986,SRQ,13487,MSP
1.00,14986,SRQ,13487,MSP
1.00,14986,SRQ,13487,MSP
1.00,14986,SRQ,13487,MSP
1.00,14986,SRQ,13487,MSP
1.00,14986,SRQ,13487,MSP
1.00,14986,SRQ,13487,MSP
1.00,14986,SRQ,13487,MSP
1.00,14986,SRQ,13930,ORD
1.00,14986,SRQ,13930,ORD
1.00,14986,SRQ,13930,ORD
1.00,14986,SRQ,13930,ORD
1.00,14986,SRQ,13930,ORD
1.00,14986,SRQ,13930,ORD
1.00,14986,SRQ,13930,ORD
1.00,14986,SRQ,13930,ORD
1.00,14986,SRQ,13930,ORD
1.00,14986,SRQ,13930,ORD
1.00,14986,SRQ,13930,ORD
1.00,14986,SRQ,13930,ORD
1.00,14986,SRQ,13930,ORD
1.00,14986,SRQ,13930,ORD
1.00,14986,SRQ,13930,ORD
1.00,14986,SRQ,14107,PHX
1.00,14986,SRQ,14869,SLC
1.00,15008,STC,13487,MSP
1.00,15008,STC,13487,MSP
1.00,15008,STC,13487,MSP
1.00,15008,STC,13487,MSP
1.00,15008,STC,13487,MSP
1.00,15008,STC,13487,MSP
1.00,15008,STC,13487,MSP
1.00,15008,STC,13487,MSP
1.00,15016,STL,10397,ATL
1.00,15016,STL,10397,ATL
1.00,15016,STL,10397,ATL
1.00,15016,STL,10397,ATL
1.00,15016,STL,10397,ATL
1.00,15016,STL,10397,ATL
1.00,15016,STL,10397,ATL
1.00,15016,STL,10397,ATL
1.00,15016,STL,10397,ATL
1.00,15016,STL,10397,ATL
1.00,15016,STL,10397,ATL
1.00,15016,STL,10397,ATL
1.00,15016,STL,10397,ATL
1.00,15016,STL,10423,AUS
1.00,15016,STL,10423,AUS
1.00,15016,STL,10423,AUS
1.00,15016,STL,10423,AUS
1.00,15016,STL,10713,BOI
1.00,15016,STL,10713,BOI
1.00,15016,STL,11057,CLT
1.00,15016,STL,11057,CLT
1.00,15016,STL,11057,CLT
1.00,15016,STL,11057,CLT
1.00,15016,STL,11057,CLT
1.00,15016,STL,11057,CLT
1.00,15016,STL,11057,CLT
1.00,15016,STL,11057,CLT
1.00,15016,STL,11057,CLT
1.00,15016,STL,11057,CLT
1.00,15016,STL,11057,CLT
1.00,15016,STL,11057,CLT
1.00,15016,STL,11057,CLT
1.00,15016,STL,11057,CLT
1.00,15016,STL,11057,CLT
1.00,15016,STL,11057,CLT
1.00,15016,STL,11057,CLT
1.00,15016,STL,11057,CLT
1.00,15016,STL,11057,CLT
1.00,15016,STL,11057,CLT
1.00,15016,STL,11057,CLT
1.00,15016,STL,11292,DEN
1.00,15016,STL,11292,DEN
1.00,15016,STL,11292,DEN
1.00,15016,STL,11292,DEN
1.00,15016,STL,11292,DEN
1.00,15016,STL,11292,DEN
1.00,15016,STL,11292,DEN
1.00,15016,STL,11292,DEN
1.00,15016,STL,11292,DEN
1.00,15016,STL,11292,DEN
1.00,15016,STL,11292,DEN
1.00,15016,STL,11292,DEN
1.00,15016,STL,11292,DEN
1.00,15016,STL,11292,DEN
1.00,15016,STL,11292,DEN
1.00,15016,STL,11292,DEN
1.00,15016,STL,11298,DFW
1.00,15016,STL,11298,DFW
1.00,15016,STL,11298,DFW
1.00,15016,STL,11298,DFW
1.00,15016,STL,11298,DFW
1.00,15016,STL,11298,DFW
1.00,15016,STL,11298,DFW
1.00,15016,STL,11298,DFW
1.00,15016,STL,11298,DFW
1.00,15016,STL,11298,DFW
1.00,15016,STL,11298,DFW
1.00,15016,STL,11298,DFW
1.00,15016,STL,11298,DFW
1.00,15016,STL,11298,DFW
1.00,15016,STL,11298,DFW
1.00,15016,STL,11298,DFW
1.00,15016,STL,11298,DFW
1.00,15016,STL,11298,DFW
1.00,15016,STL,11298,DFW
1.00,15016,STL,11433,DTW
1.00,15016,STL,11433,DTW
1.00,15016,STL,11433,DTW
1.00,15016,STL,11433,DTW
1.00,15016,STL,11433,DTW
1.00,15016,STL,11433,DTW
1.00,15016,STL,11433,DTW
1.00,15016,STL,11433,DTW
1.00,15016,STL,11433,DTW
1.00,15016,STL,11433,DTW
1.00,15016,STL,11433,DTW
1.00,15016,STL,11433,DTW
1.00,15016,STL,11433,DTW
1.00,15016,STL,11433,DTW
1.00,15016,STL,11433,DTW
1.00,15016,STL,11433,DTW
1.00,15016,STL,11433,DTW
1.00,15016,STL,11433,DTW
1.00,15016,STL,11433,DTW
1.00,15016,STL,11433,DTW
1.00,15016,STL,11618,EWR
1.00,15016,STL,11618,EWR
1.00,15016,STL,11618,EWR
1.00,15016,STL,11618,EWR
1.00,15016,STL,12266,IAH
1.00,15016,STL,12266,IAH
1.00,15016,STL,12266,IAH
1.00,15016,STL,12266,IAH
1.00,15016,STL,12266,IAH
1.00,15016,STL,12266,IAH
1.00,15016,STL,12266,IAH
1.00,15016,STL,12266,IAH
1.00,15016,STL,12266,IAH
1.00,15016,STL,12266,IAH
1.00,15016,STL,12266,IAH
1.00,15016,STL,12266,IAH
1.00,15016,STL,12266,IAH
1.00,15016,STL,12266,IAH
1.00,15016,STL,12892,LAX
1.00,15016,STL,12892,LAX
1.00,15016,STL,12892,LAX
1.00,15016,STL,12892,LAX
1.00,15016,STL,12892,LAX
1.00,15016,STL,12892,LAX
1.00,15016,STL,12892,LAX
1.00,15016,STL,12892,LAX
1.00,15016,STL,12892,LAX
1.00,15016,STL,12892,LAX
1.00,15016,STL,13487,MSP
1.00,15016,STL,13487,MSP
1.00,15016,STL,13487,MSP
1.00,15016,STL,13487,MSP
1.00,15016,STL,13487,MSP
1.00,15016,STL,13487,MSP
1.00,15016,STL,13487,MSP
1.00,15016,STL,13487,MSP
1.00,15016,STL,13487,MSP
1.00,15016,STL,13487,MSP
1.00,15016,STL,13487,MSP
1.00,15016,STL,13487,MSP
1.00,15016,STL,13487,MSP
1.00,15016,STL,13487,MSP
1.00,15016,STL,13487,MSP
1.00,15016,STL,13487,MSP
1.00,15016,STL,13930,ORD
1.00,15016,STL,13930,ORD
1.00,15016,STL,13930,ORD
1.00,15016,STL,13930,ORD
1.00,15016,STL,13930,ORD
1.00,15016,STL,13930,ORD
1.00,15016,STL,13930,ORD
1.00,15016,STL,13930,ORD
1.00,15016,STL,13930,ORD
1.00,15016,STL,13930,ORD
1.00,15016,STL,13930,ORD
1.00,15016,STL,13930,ORD
1.00,15016,STL,13930,ORD
1.00,15016,STL,13930,ORD
1.00,15016,STL,13930,ORD
1.00,15016,STL,13930,ORD
1.00,15016,STL,13930,ORD
1.00,15016,STL,13930,ORD
1.00,15016,STL,13930,ORD
1.00,15016,STL,13930,ORD
1.00,15016,STL,13930,ORD
1.00,15016,STL,13930,ORD
1.00,15016,STL,13930,ORD
1.00,15016,STL,13930,ORD
1.00,15016,STL,13930,ORD
1.00,15016,STL,13930,ORD
1.00,15016,STL,13930,ORD
1.00,15016,STL,13930,ORD
1.00,15016,STL,13930,ORD
1.00,15016,STL,13930,ORD
1.00,15016,STL,13930,ORD
1.00,15016,STL,13930,ORD
1.00,15016,STL,13930,ORD
1.00,15016,STL,13930,ORD
1.00,15016,STL,14057,PDX
1.00,15016,STL,14057,PDX
1.00,15016,STL,14057,PDX
1.00,15016,STL,14057,PDX
1.00,15016,STL,14107,PHX
1.00,15016,STL,14107,PHX
1.00,15016,STL,14107,PHX
1.00,15016,STL,14107,PHX
1.00,15016,STL,14107,PHX
1.00,15016,STL,14107,PHX
1.00,15016,STL,14107,PHX
1.00,15016,STL,14107,PHX
1.00,15016,STL,14107,PHX
1.00,15016,STL,14107,PHX
1.00,15016,STL,14107,PHX
1.00,15016,STL,14107,PHX
1.00,15016,STL,14107,PHX
1.00,15016,STL,14679,SAN
1.00,15016,STL,14679,SAN
1.00,15016,STL,14679,SAN
1.00,15016,STL,14679,SAN
1.00,15016,STL,14679,SAN
1.00,15016,STL,14679,SAN
1.00,15016,STL,14679,SAN
1.00,15016,STL,14679,SAN
1.00,15016,STL,14679,SAN
1.00,15016,STL,14679,SAN
1.00,15016,STL,14747,SEA
1.00,15016,STL,14747,SEA
1.00,15016,STL,14747,SEA
1.00,15016,STL,14771,SFO
1.00,15016,STL,14771,SFO
1.00,15016,STL,14771,SFO
1.00,15016,STL,14771,SFO
1.00,15016,STL,14771,SFO
1.00,15016,STL,14771,SFO
1.00,15016,STL,14771,SFO
1.00,15016,STL,14771,SFO
1.00,15016,STL,14771,SFO
1.00,15016,STL,14771,SFO
1.00,15016,STL,14771,SFO
1.00,15016,STL,14771,SFO
1.00,15016,STL,14869,SLC
1.00,15016,STL,14869,SLC
1.00,15016,STL,14869,SLC
1.00,15016,STL,14869,SLC
1.00,15016,STL,14869,SLC
1.00,15016,STL,14869,SLC
1.00,15016,STL,14869,SLC
1.00,15016,STL,14869,SLC
1.00,15016,STL,14869,SLC
1.00,15016,STL,14869,SLC
1.00,15016,STL,14869,SLC
1.00,15016,STL,14869,SLC
1.00,15016,STL,14869,SLC
1.00,15023,STS,10423,AUS
1.00,15023,STS,10713,BOI
1.00,15023,STS,10713,BOI
1.00,15023,STS,12266,IAH
1.00,15023,STS,14057,PDX
1.00,15023,STS,14107,PHX
1.00,15023,STS,14107,PHX
1.00,15023,STS,14679,SAN
1.00,15023,STS,14679,SAN
1.00,15023,STS,14771,SFO
1.00,15023,STS,14771,SFO
1.00,15023,STS,14771,SFO
1.00,15023,STS,14771,SFO
1.00,15024,STT,11057,CLT
1.00,15024,STT,11057,CLT
1.00,15024,STT,11057,CLT
1.00,15024,STT,11057,CLT
1.00,15024,STT,11057,CLT
1.00,15024,STT,11057,CLT
1.00,15024,STT,11298,DFW
1.00,15024,STT,11298,DFW
1.00,15024,STT,12266,IAH
1.00,15024,STT,12266,IAH
1.00,15024,STT,12892,LAX
1.00,15024,STT,13487,MSP
1.00,15024,STT,13930,ORD
1.00,15024,STT,13930,ORD
1.00,15027,STX,10397,ATL
1.00,15027,STX,11057,CLT
1.00,15027,STX,11057,CLT
1.00,15027,STX,11057,CLT
1.00,15027,STX,11057,CLT
1.00,15041,SUN,10713,BOI
1.00,15041,SUN,10713,BOI
1.00,15041,SUN,10713,BOI
1.00,15041,SUN,10713,BOI
1.00,15041,SUN,12892,LAX
1.00,15041,SUN,13487,MSP
1.00,15041,SUN,14057,PDX
1.00,15041,SUN,14107,PHX
1.00,15041,SUN,14771,SFO
1.00,15041,SUN,14771,SFO
1.00,15041,SUN,14869,SLC
1.00,15043,SUS,10397,ATL
1.00,15043,SUS,14869,SLC
1.00,15045,SUU,12892,LAX
1.00,15048,SUX,11057,CLT
1.00,15048,SUX,11292,DEN
1.00,15048,SUX,12266,IAH
1.00,15048,SUX,13487,MSP
1.00,15048,SUX,13930,ORD
1.00,15048,SUX,13930,ORD
1.00,15048,SUX,13930,ORD
1.00,15048,SUX,13930,ORD
1.00,15070,SWF,11618,EWR
1.00,15070,SWF,11618,EWR
1.00,15070,SWF,11618,EWR
1.00,15070,SWF,11618,EWR
1.00,15070,SWF,11618,EWR
1.00,15070,SWF,11618,EWR
1.00,15070,SWF,11618,EWR
1.00,15070,SWF,11618,EWR
1.00,15070,SWF,11618,EWR
1.00,15070,SWF,11618,EWR
1.00,15070,SWF,11618,EWR
1.00,15070,SWF,11618,EWR
1.00,15070,SWF,11618,EWR
1.00,15070,SWF,11618,EWR
1.00,15070,SWF,11618,EWR
1.00,15070,SWF,11618,EWR
1.00,15070,SWF,11618,EWR
1.00,15070,SWF,11618,EWR
1.00,15070,SWF,13487,MSP
1.00,15070,SWF,13487,MSP
1.00,15070,SWF,13487,MSP
1.00,15070,SWF,13930,ORD
1.00,15070,SWF,13930,ORD
1.00,15070,SWF,14679,SAN
1.00,15070,SWF,14771,SFO
1.00,15074,SWO,11292,DEN
1.00,15074,SWO,12266,IAH
1.00,15074,SWO,13487,MSP
1.00,15074,SWO,14107,PHX
1.00,15074,SWO,14679,SAN
1.00,15074,SWO,14869,SLC
1.00,15096,SYR,10397,ATL
1.00,15096,SYR,10397,ATL
1.00,15096,SYR,10397,ATL
1.00,15096,SYR,10397,ATL
1.00,15096,SYR,10397,ATL
1.00,15096,SYR,10397,ATL
1.00,15096,SYR,10397,ATL
1.00,15096,SYR,10397,ATL
1.00,15096,SYR,10397,ATL
1.00,15096,SYR,10397,ATL
1.00,15096,SYR,10397,ATL
1.00,15096,SYR,10397,ATL
1.00,15096,SYR,10397,ATL
1.00,15096,SYR,10397,ATL
1.00,15096,SYR,10397,ATL
1.00,15096,SYR,11057,CLT
1.00,15096,SYR,11057,CLT
1.00,15096,SYR,11057,CLT
1.00,15096,SYR,11057,CLT
1.00,15096,SYR,11057,CLT
1.00,15096,SYR,11292,DEN
1.00,15096,SYR,11292,DEN
1.00,15096,SYR,11292,DEN
1.00,15096,SYR,11292,DEN
1.00,15096,SYR,11292,DEN
1.00,15096,SYR,11298,DFW
1.00,15096,SYR,11298,DFW
1.00,15096,SYR,11298,DFW
1.00,15096,SYR,11298,DFW
1.00,15096,SYR,11298,DFW
1.00,15096,SYR,11298,DFW
1.00,15096,SYR,11298,DFW
1.00,15096,SYR,11298,DFW
1.00,15096,SYR,11298,DFW
1.00,15096,SYR,11298,DFW
1.00,15096,SYR,11298,DFW
1.00,15096,SYR,11433,DTW
1.00,15096,SYR,11433,DTW
1.00,15096,SYR,11433,DTW
1.00,15096,SYR,11433,DTW
1.00,15096,SYR,11433,DTW
1.00,15096,SYR,11433,DTW
1.00,15096,SYR,11433,DTW
1.00,15096,SYR,11618,EWR
1.00,15096,SYR,11618,EWR
1.00,15096,SYR,11618,EWR
1.00,15096,SYR,11618,EWR
1.00,15096,SYR,11618,EWR
1.00,15096,SYR,11618,EWR
1.00,15096,SYR,11618,EWR
1.00,15096,SYR,11618,EWR
1.00,15096,SYR,11618,EWR
1.00,15096,SYR,11618,EWR
1.00,15096,SYR,11618,EWR
1.00,15096,SYR,11618,EWR
1.00,15096,SYR,11618,EWR
1.00,15096,SYR,11618,EWR
1.00,15096,SYR,11618,EWR
1.00,15096,SYR,11618,EWR
1.00,15096,SYR,11618,EWR
1.00,15096,SYR,11618,EWR
1.00,15096,SYR,11618,EWR
1.00,15096,SYR,12266,IAH
1.00,15096,SYR,13487,MSP
1.00,15096,SYR,13487,MSP
1.00,15096,SYR,13487,MSP
1.00,15096,SYR,13930,ORD
1.00,15096,SYR,13930,ORD
1.00,15096,SYR,13930,ORD
1.00,15096,SYR,13930,ORD
1.00,15096,SYR,13930,ORD
1.00,15096,SYR,13930,ORD
1.00,15096,SYR,13930,ORD
1.00,15096,SYR,13930,ORD
1.00,15096,SYR,13930,ORD
1.00,15096,SYR,13930,ORD
1.00,15096,SYR,13930,ORD
1.00,15096,SYR,13930,ORD
1.00,15096,SYR,13930,ORD
1.00,15096,SYR,13930,ORD
1.00,15096,SYR,13930,ORD
1.00,15096,SYR,13930,ORD
1.00,15096,SYR,13930,ORD
1.00,15096,SYR,13930,ORD
1.00,15096,SYR,13930,ORD
1.00,15096,SYR,13930,ORD
1.00,15096,SYR,13930,ORD
1.00,15138,TBN,11298,DFW
1.00,15138,TBN,11298,DFW
1.00,15138,TBN,13930,ORD
1.00,15153,TCL,10397,ATL
1.00,15153,TCL,10397,ATL
1.00,15153,TCL,13930,ORD
1.00,15153,TCL,14107,PHX
1.00,15153,TCL,14107,PHX
1.00,15167,TEB,10423,AUS
1.00,15167,TEB,11057,CLT
1.00,15167,TEB,11057,CLT
1.00,15167,TEB,11292,DEN
1.00,15167,TEB,11298,DFW
1.00,15167,TEB,11433,DTW
1.00,15167,TEB,11433,DTW
1.00,15167,TEB,11618,EWR
1.00,15167,TEB,12266,IAH
1.00,15167,TEB,12892,LAX
1.00,15167,TEB,12892,LAX
1.00,15167,TEB,12892,LAX
1.00,15167,TEB,12892,LAX
1.00,15167,TEB,13930,ORD
1.00,15167,TEB,13930,ORD
1.00,15167,TEB,13930,ORD
1.00,15167,TEB,13930,ORD
1.00,15167,TEB,14771,SFO
1.00,15167,TEB,14771,SFO
1.00,15167,TEB,14771,SFO
1.00,15167,TEB,14771,SFO
1.00,15167,TEB,14771,SFO
1.00,15167,TEB,14771,SFO
1.00,15167,TEB,14771,SFO
1.00,15167,TEB,14771,SFO
1.00,15167,TEB,14869,SLC
1.00,15177,TEX,14771,SFO
1.00,15249,TLH,10397,ATL
1.00,15249,TLH,10397,ATL
1.00,15249,TLH,10397,ATL
1.00,15249,TLH,10397,ATL
1.00,15249,TLH,10397,ATL
1.00,15249,TLH,10397,ATL
1.00,15249,TLH,10397,ATL
1.00,15249,TLH,10397,ATL
1.00,15249,TLH,10397,ATL
1.00,15249,TLH,10397,ATL
1.00,15249,TLH,10397,ATL
1.00,15249,TLH,10397,ATL
1.00,15249,TLH,10397,ATL
1.00,15249,TLH,10397,ATL
1.00,15249,TLH,10397,ATL
1.00,15249,TLH,10397,ATL
1.00,15249,TLH,10397,ATL
1.00,15249,TLH,11057,CLT
1.00,15249,TLH,11057,CLT
1.00,15249,TLH,11057,CLT
1.00,15249,TLH,11298,DFW
1.00,15249,TLH,11298,DFW
1.00,15249,TLH,11298,DFW
1.00,15249,TLH,11298,DFW
1.00,15249,TLH,11298,DFW
1.00,15249,TLH,11298,DFW
1.00,15249,TLH,13487,MSP
1.00,15249,TLH,13487,MSP
1.00,15249,TLH,13487,MSP
1.00,15260,TMB,14869,SLC
1.00,15286,TNT,11292,DEN
1.00,15286,TNT,12266,IAH
1.00,15295,TOL,10423,AUS
1.00,15295,TOL,10423,AUS
1.00,15295,TOL,11057,CLT
1.00,15295,TOL,13487,MSP
1.00,15295,TOL,13930,ORD
1.00,15295,TOL,14107,PHX
1.00,15304,TPA,10397,ATL
1.00,15304,TPA,10397,ATL
1.00,15304,TPA,10397,ATL
1.00,15304,TPA,10397,ATL
1.00,15304,TPA,10397,ATL
1.00,15304,TPA,10397,ATL
1.00,15304,TPA,10397,ATL
1.00,15304,TPA,10397,ATL
1.00,15304,TPA,10397,ATL
1.00,15304,TPA,10397,ATL
1.00,15304,TPA,10397,ATL
1.00,15304,TPA,10397,ATL
1.00,15304,TPA,10397,ATL
1.00,15304,TPA,10397,ATL
1.00,15304,TPA,10397,ATL
1.00,15304,TPA,10397,ATL
1.00,15304,TPA,10397,ATL
1.00,15304,TPA,10397,ATL
1.00,15304,TPA,10397,ATL
1.00,15304,TPA,10397,ATL
1.00,15304,TPA,10397,ATL
1.00,15304,TPA,10397,ATL
1.00,15304,TPA,10397,ATL
1.00,15304,TPA,10397,ATL
1.00,15304,TPA,10397,ATL
1.00,15304,TPA,10397,ATL
1.00,15304,TPA,10397,ATL
1.00,15304,TPA,10397,ATL
1.00,15304,TPA,10397,ATL
1.00,15304,TPA,10397,ATL
1.00,15304,TPA,10397,ATL
1.00,15304,TPA,10397,ATL
1.00,15304,TPA,10397,ATL
1.00,15304,TPA,10397,ATL
1.00,15304,TPA,10397,ATL
1.00,15304,TPA,10397,ATL
1.00,15304,TPA,10397,ATL
1.00,15304,TPA,10397,ATL
1.00,15304,TPA,10397,ATL
1.00,15304,TPA,10397,ATL
1.00,15304,TPA,10397,ATL
1.00,15304,TPA,10397,ATL
1.00,15304,TPA,10397,ATL
1.00,15304,TPA,10397,ATL
1.00,15304,TPA,10397,ATL
1.00,15304,TPA,10397,ATL
1.00,15304,TPA,10397,ATL
1.00,15304,TPA,10423,AUS
1.00,15304,TPA,10423,AUS
1.00,15304,TPA,10423,AUS
